NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190005564002,2019,2507507,João Pessoa,25,PB,14,F,1,1,1,2507507.0,João Pessoa,25.0,PB,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507507,João Pessoa,25,PB,1,1,1,1,503.0,510.0,513.0,515.0,487.2,515.2,560.5,568.3,CBEDEEDEACABCDBACCCBACCDABDEABABBBACECBDABACA,AECCEADABCADAEABEEAAAEEBCABECACACBCBAEAAABDBD,DDBBE99999BABCBDBACECDDBDAACBEEDDBDCCEAEBAECCACBDC,EEBADAACAEAAACEEEECBDDBABCEEDAECEEDADDDCBCAAA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,100.0,100.0,20.0,480.0,E,G,D,E,5,N,A,D,E,C,A,B,B,B,A,B,A,B,E,B,B,E,A,E,B
190005564179,2019,2601409,Barreiros,26,PE,14,F,1,1,1,2601409.0,Barreiros,26.0,PE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601409,Barreiros,26,PE,1,1,1,1,506.0,510.0,513.0,517.0,443.6,507.8,567.6,539.9,EEDDEBCDECEADDEABBDBAADACCBBDEBCDBABCDEEDBECC,AEACCEDDDCBAABAACBABEAABBABCEBAABACDCEDEABCDE,ABBBE99999ABECACDAAEBBEDEDAABCAEEBDCAECABCEBDDBACC,ABDDCBEEBDADDEACECADABECACCCDEAADAACCCDAECBEE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,120.0,140.0,160.0,40.0,620.0,C,G,D,D,4,C,A,C,D,B,A,B,A,B,A,B,A,B,B,A,A,E,A,B,B
190005565034,2019,2408102,Natal,24,RN,14,M,1,2,1,2408102.0,Natal,24.0,RN,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408102,Natal,24,RN,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,G,G,A,A,5,D,A,C,D,A,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B
190005565042,2019,2408102,Natal,24,RN,14,F,1,1,1,2408102.0,Natal,24.0,RN,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408102,Natal,24,RN,1,1,1,1,505.0,507.0,511.0,518.0,458.5,535.1,551.2,577.6,BEBACADEBDBCDCCDCBEBBADDDCCCCBADDCEAEBECBDCEA,BEBCABACDDABDCEACCCBEBCDEDEECADBECAEBDAEEABCB,BBDBA99999DCBABDDAEEAACECEEBCEDCECCDEBDACDAEDCECDE,DECCAEACBDCAEAEEABBADBCCAEBECDBACAEABCDECADCB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,140.0,180.0,680.0,G,G,E,E,5,F,C,E,E,D,A,C,B,B,B,B,A,B,D,B,B,E,B,D,B
190005565056,2019,2403251,Parnamirim,24,RN,14,M,1,3,1,2403251.0,Parnamirim,24.0,RN,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408102,Natal,24,RN,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,G,G,E,E,3,O,A,C,D,C,A,B,B,B,A,B,A,B,B,A,A,B,A,B,B
190005565338,2019,2504009,Campina Grande,25,PB,14,F,1,2,1,2504009.0,Campina Grande,25.0,PB,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504009,Campina Grande,25,PB,1,1,1,1,506.0,508.0,512.0,517.0,533.8,466.2,474.0,546.2,BEAADECAADBCBACCBBEABDACDDABCEEDBACBADAECDCCA,DBBACDACBDAAECBAEDAAAAABDEDABCACBBDABECABACEE,DAEBD99999CBCDBEDCDBBEBCEDAEEBCACBEAAECDECBDBAECAA,AABDCCEBBDBADBCDBEDBBAECEECCABBADECBDDCDBEDDD,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,120.0,160.0,120.0,660.0,E,E,E,E,4,G,A,C,D,B,A,B,A,B,A,B,A,A,D,A,B,E,B,B,B
190005565405,2019,2510808,Patos,25,PB,14,M,1,1,1,2510808.0,Patos,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510808,Patos,25,PB,1,1,1,1,504.0,509.0,514.0,516.0,377.7,320.5,405.6,415.2,CBDCEEBABEECDCACCDCADDEEDBADBEECAABAEBBCAAECA,DADBBACDAECACEAABDADCEACBEADBEAEDCBCCBEDBABCE,99999EECBEBDACDAEDBEAEACBADAECBDACBDEACADCEBDADAEA,BAABACABEDCACAAEACDABDACABBEDCACACABDBDEBACDA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,80.0,120.0,80.0,520.0,E,E,B,B,4,J,A,C,D,B,A,B,B,B,A,B,A,A,C,A,A,D,A,B,B
190005565455,2019,2507507,João Pessoa,25,PB,14,M,1,3,1,2507507.0,João Pessoa,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507507,João Pessoa,25,PB,1,1,1,1,505.0,509.0,514.0,518.0,441.2,548.1,565.0,486.3,DAECADBACCDECACEEEADCCDAEDDCCBBEDEEBADBDCCDEA,ACECBEDCABABDDAEBCCEABCBDCBADCADCDBEECBAABDCE,EBCAD99999CAABCAECEBAABDDCECDECDDDEEABABECDBCCCEEC,DDACACDBDCCACCBAECACCAECDECCCCAEEDBACDBEBADEA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,40.0,520.0,F,F,E,E,4,E,A,C,D,B,A,B,A,B,A,B,A,A,D,B,B,E,A,B,B
190005566254,2019,2507507,João Pessoa,25,PB,14,F,1,1,1,3525904.0,Jundiaí,35.0,SP,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507507,João Pessoa,25,PB,0,1,1,0,,509.0,514.0,,,584.9,550.6,,,ACBCBEBCABACADBDBEADBEEDCABAEADCABCCCEDBBCACE,ABBAD99999BACEBAEDEBAADDABEEDECDABABCBEACDEAECECAC,,0,,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,,1.0,140.0,140.0,140.0,200.0,160.0,780.0,H,H,E,E,3,I,D,D,D,B,A,B,B,B,B,C,B,B,D,B,B,D,A,B,B
190005566290,2019,2513703,Santa Rita,25,PB,14,F,1,1,1,2507507.0,João Pessoa,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513703,Santa Rita,25,PB,1,1,1,1,505.0,508.0,512.0,518.0,495.1,544.0,594.8,633.5,BBBEECEACDDCABCCEEBECDCBDEABDBBCEDCCDCADDEBAE,ABABCCADCAAEBCBADCBCEADCDECCAABEBBEECEBAEAEAE,BCEDA99999CBEBAEACBCCACCEEDBECDCEBEAADDBECCECDAABA,DECAADBBCDDACECECCECEAEAECDDADBCACCADBAEDCDEB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,100.0,120.0,40.0,500.0,F,E,D,D,4,E,A,C,D,B,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
190005566804,2019,2609600,Olinda,26,PE,14,M,1,3,1,2611606.0,Recife,26.0,PE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611606,Recife,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,560.3,420.3,526.4,589.2,BEECCCDEADBAEBBDBDEBBBCEAACDDBCDAECCDDBDDBBDB,DEBDEAABDADEAAAECADCDBDDDBDDABCBCEADACBDCCCDB,DBABE99999BCBEBEEBBEAAAEEEECCCCEDBCAEBACBDDCECBDAE,EECDEDCDACCACDDEBEEABDBECCBEAEDCECCBEEDBCEECA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,F,E,E,D,5,G,A,C,C,B,A,B,B,B,B,B,A,B,C,B,B,D,B,C,B
190005567889,2019,2513703,Santa Rita,25,PB,14,M,1,4,1,2507507.0,João Pessoa,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513703,Santa Rita,25,PB,1,1,1,1,505.0,508.0,512.0,518.0,463.5,534.9,548.7,495.8,ABDBCDCABDDCDECDEAEBCDCBDCACABECACEDBBDDCAECA,AAACADEABDAEACAADCEEADBBEEADBBCABEEBCDBCAEABC,DBADA99999DBABEECDACCAACDBAEECEAEDDAADCEECABEACDDA,DCCCABBDBBECCDAEBCBBCCEAEDEEBEAAAECCCCEADDEEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,80.0,100.0,140.0,540.0,E,E,C,D,4,B,A,A,D,B,A,B,B,A,A,A,A,A,B,A,A,E,A,B,B
190005568035,2019,2507507,João Pessoa,25,PB,14,F,1,1,1,2507507.0,João Pessoa,25.0,PB,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507507,João Pessoa,25,PB,0,1,1,0,,507.0,511.0,,,615.6,580.8,,,EAACAAABBAACDCDEEBCACBCABDBBBAABEECBADBEBCACB,DDACE99999CCBAEDDEECDAAECEBECBECBBCCECCACDCEEDECDE,,0,,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,,1.0,140.0,160.0,160.0,180.0,140.0,780.0,F,F,E,E,4,L,A,D,D,C,A,B,B,B,A,B,B,B,D,A,B,C,A,D,B
190005568267,2019,2510808,Patos,25,PB,14,F,1,1,1,2510808.0,Patos,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510808,Patos,25,PB,1,1,1,1,504.0,509.0,514.0,516.0,391.5,430.1,466.9,424.6,DBDADDCABAEBDECCCACDDEBCBACAAEDBBDDCDEBBDACDE,CDDACBACEAAECAAABAEBBACCDBEACADBCBBCBDABDEEDD,99999DCBEABABCCBDACEDCEEAEDBAEBBAACDDBEECECABCCEBC,CCCEECDBECCAABCDCEEBCACABBBEDCCDBDABDCCEDDCBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,80.0,100.0,40.0,460.0,C,E,D,D,4,D,A,D,C,C,B,B,B,B,A,B,A,A,D,B,A,E,A,B,B
190005569025,2019,2507507,João Pessoa,25,PB,14,F,1,2,1,2507507.0,João Pessoa,25.0,PB,4,0,1,,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507507,João Pessoa,25,PB,1,1,1,1,505.0,508.0,512.0,518.0,430.0,492.7,483.1,376.0,CBDABECCDECCCBCBEEDDDAEBCEABCCBEECECDCDCDBAAC,EAABCAAAECCEBCABDEEEEDBBECBAEAABBDCBBEDBBADBD,BDAEA99999CEBBDEAEACBCBADCAAAACDDBDADCBEEEDBBDBEBD,CEDCBBCBDCEACBBDCBAACBEDBBEDCCCDEDBCCEBBAADDD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,100.0,100.0,20.0,460.0,E,G,D,D,4,H,A,B,D,B,A,B,A,A,A,B,A,A,C,B,B,E,A,B,B
190005569299,2019,2610608,Paudalho,26,PE,14,M,1,3,1,2610608.0,Paudalho,26.0,PE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610608,Paudalho,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,347.0,475.1,529.4,415.9,BBACBECDADDDAECABCDDCEBBBAEBCDAACCDCDBEDEDDDD,BCBCDACAAADEBCEEACDCAACCBBACBAAEBABDBBBDEBEED,99999CBAABACEEBBDCADAACEBBAEEECCCCCDCBDAADEDAECCBC,ECBCBCDBADEDEDAECBBADCECCEEEEADACBCDDDABCEDEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,80.0,100.0,100.0,0.0,400.0,B,F,C,B,3,B,A,C,D,A,A,B,B,B,A,B,A,A,C,B,A,D,A,B,B
190005569869,2019,2407609,Messias Targino,24,RN,14,F,1,3,1,2407609.0,Messias Targino,24.0,RN,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409308,Patu,24,RN,1,1,1,1,504.0,508.0,512.0,516.0,411.2,515.7,523.3,636.4,CACDECBAEAADDCAEEEDDDEAEADCADADACDECDABAADBCC,DACAAABCACEEADABDCDCBBBCAAADAACABEAACDAAAADBB,BAEEA99999ACAAEAECEEAAACDBEDECCACBDAADAAEABDCAAACD,CDEECBEADBCCAEECCDEBCDBBDEADECADDAEDBEADACBDC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,140.0,160.0,140.0,720.0,C,E,B,A,4,B,A,C,C,B,C,B,A,A,A,A,A,A,B,A,A,B,A,B,B
190005570581,2019,2514503,São José de Piranhas,25,PB,14,F,1,1,1,2516201.0,Sousa,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503704,Cajazeiras,25,PB,1,1,1,1,506.0,508.0,512.0,517.0,579.9,566.4,551.9,439.0,DEADCBACEAECACACAEABBCCDADDBAADDCBADBAABCAAAE,CACEDDBBCCBEBCCBDCDABDBBCADBBBCAAECBBEBABDCAC,BBADD99999CBABAEEBCECEBCDDDDBDEAEBDAADDDEBBEAACECA,CCCCCCACCCCCDCCCEDDDDDEDDDDDBDBBB*BABBBBBBCBB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,F,F,D,D,4,F,A,D,D,B,A,B,A,B,A,B,A,A,C,A,B,D,A,B,B
190005570749,2019,2507507,João Pessoa,25,PB,14,F,1,1,1,2507507.0,João Pessoa,25.0,PB,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507507,João Pessoa,25,PB,1,1,1,1,505.0,509.0,514.0,518.0,537.5,316.7,432.7,581.3,DAACADABDCAECBDBCBBBCBBDDAACEBBEBAACEBEDEDDEE,EDBEABCADCBEEBCCBDAEDECAABBCEADDCBAECBCECAECC,CBBAB99999BDDEBEECACECCCAAACAEEBADAEEACDEBCBCCBACB,DCECAECBADEBDCAECCDCABECCDCEBBBAADDCCAAABBCEA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,160.0,160.0,160.0,120.0,760.0,G,F,E,D,4,Q,D,D,D,C,A,B,A,A,A,A,A,A,B,A,A,D,B,A,B
190005571715,2019,2608800,Lajedo,26,PE,14,M,1,3,1,2608800.0,Lajedo,26.0,PE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608800,Lajedo,26,PE,0,1,1,0,,510.0,513.0,,,388.9,425.7,,,ADBCAD*BBACCEADADBCCBEEABAEACBDDABCEACEBDBADA,DBCAA99999EBDACECACBEDDABECACCBAADACEEBBCCDACAEADB,,0,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1.0,100.0,120.0,100.0,100.0,100.0,520.0,D,E,C,D,5,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,B,B
190005572145,2019,2610905,Pesqueira,26,PE,14,M,1,1,1,2610905.0,Pesqueira,26.0,PE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610905,Pesqueira,26,PE,1,1,1,1,505.0,508.0,512.0,518.0,401.4,473.9,442.9,464.7,BAEABDCCBDAEBDABEECBDBBBDCDACADDDCBCDBCEBEDAB,ABDBCDEDBBACCCBBCCEBECADDADDDDAEBCEACDCCDBDEA,BBDBA99999DBDBABCCECAAECDBDEBBAAADABCCECCAEDCEDABC,DDDCADCCAAECCCBDBDBBDCDBBBCBBBCAADDADDABEECED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,40.0,520.0,C,E,C,C,6,D,A,B,D,A,A,B,B,A,A,A,A,A,B,B,A,D,A,B,B
